Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sat, Dec 1, 2012",8:00p,New Orleans Hornets,79,Oklahoma City Thunder,100,Oklahoma City Thunder,"14,547"
"Sat, Dec 1, 2012",8:30p,Milwaukee Bucks,91,Boston Celtics,88,Milwaukee Bucks,"16,581"
"Sat, Dec 1, 2012",8:30p,San Antonio Spurs,99,Memphis Grizzlies,95,San Antonio Spurs,"18,581"
"Sat, Dec 1, 2012",9:00p,Dallas Mavericks,92,Detroit Pistons,77,Dallas Mavericks,"20,285"
"Sat, Dec 1, 2012",10:30p,Golden State Warriors,103,Indiana Pacers,92,Golden State Warriors,"18,623"
"Sat, Dec 1, 2012",10:30p,Los Angeles Clippers,116,Sacramento Kings,81,Los Angeles Clippers,"19,060"
"Sun, Dec 2, 2012",12:00p,New York Knicks,106,Phoenix Suns,99,New York Knicks,"19,033"
"Sun, Dec 2, 2012",9:30p,Los Angeles Lakers,103,Orlando Magic,113,Orlando Magic,"18,997"
"Mon, Dec 3, 2012",7:00p,Charlotte Bobcats,112,Portland Trail Blazers,118,Portland Trail Blazers,"12,640"
"Mon, Dec 3, 2012",7:30p,Detroit Pistons,89,Cleveland Cavaliers,79,Detroit Pistons,"11,352"
"Mon, Dec 3, 2012",8:00p,New Orleans Hornets,102,Milwaukee Bucks,81,New Orleans Hornets,"12,321"
"Mon, Dec 3, 2012",9:00p,Denver Nuggets,113,Toronto Raptors,110,Denver Nuggets,"15,221"
"Mon, Dec 3, 2012",9:00p,Utah Jazz,104,Los Angeles Clippers,105,Los Angeles Clippers,"19,067"
"Mon, Dec 3, 2012",10:30p,Golden State Warriors,94,Orlando Magic,102,Orlando Magic,"18,117"
"Tue, Dec 4, 2012",7:00p,Philadelphia 76ers,88,Minnesota Timberwolves,105,Minnesota Timberwolves,"13,986"
"Tue, Dec 4, 2012",7:00p,Washington Wizards,105,Miami Heat,101,Washington Wizards,"17,761"
"Tue, Dec 4, 2012",7:30p,Brooklyn Nets,111,Oklahoma City Thunder,117,Oklahoma City Thunder,"17,732"
"Tue, Dec 4, 2012",8:00p,Chicago Bulls,76,Indiana Pacers,80,Indiana Pacers,"21,152"
"Tue, Dec 4, 2012",8:00p,Houston Rockets,107,Los Angeles Lakers,105,Houston Rockets,"18,052"
"Tue, Dec 4, 2012",8:00p,Memphis Grizzlies,108,Phoenix Suns,98,Memphis Grizzlies,"14,481"
"Wed, Dec 5, 2012",7:00p,Charlotte Bobcats,98,New York Knicks,100,New York Knicks,"18,097"
"Wed, Dec 5, 2012",7:00p,Indiana Pacers,99,Portland Trail Blazers,92,Indiana Pacers,"11,569"
"Wed, Dec 5, 2012",7:30p,Boston Celtics,104,Minnesota Timberwolves,94,Boston Celtics,"18,624"
"Wed, Dec 5, 2012",7:30p,Detroit Pistons,97,Golden State Warriors,104,Golden State Warriors,"11,128"
"Wed, Dec 5, 2012",8:00p,Atlanta Hawks,108,Denver Nuggets,104,Atlanta Hawks,"14,101"
"Wed, Dec 5, 2012",8:00p,Cleveland Cavaliers,85,Chicago Bulls,95,Chicago Bulls,"17,893"
"Wed, Dec 5, 2012",8:00p,New Orleans Hornets,87,Los Angeles Lakers,103,Los Angeles Lakers,"18,449"
"Wed, Dec 5, 2012",8:30p,San Antonio Spurs,110,Milwaukee Bucks,99,San Antonio Spurs,"18,349"
"Wed, Dec 5, 2012",9:00p,Utah Jazz,87,Orlando Magic,81,Utah Jazz,"18,078"
"Wed, Dec 5, 2012",10:00p,Sacramento Kings,107,Toronto Raptors,100,Sacramento Kings,"12,476"
"Wed, Dec 5, 2012",10:30p,Los Angeles Clippers,112,Dallas Mavericks,90,Los Angeles Clippers,"19,060"
"Thu, Dec 6, 2012",8:00p,Miami Heat,92,New York Knicks,112,New York Knicks,"19,740"
"Thu, Dec 6, 2012",10:30p,Phoenix Suns,94,Dallas Mavericks,97,Dallas Mavericks,"17,517"
"Fri, Dec 7, 2012",7:00p,Indiana Pacers,89,Denver Nuggets,92,Denver Nuggets,"15,289"
"Fri, Dec 7, 2012",7:00p,Philadelphia 76ers,95,Boston Celtics,94,Philadelphia 76ers,"17,921"
"Fri, Dec 7, 2012",7:30p,Atlanta Hawks,104,Washington Wizards,95,Atlanta Hawks,"13,067"
"Fri, Dec 7, 2012",7:30p,Brooklyn Nets,102,Golden State Warriors,109,Golden State Warriors,"17,732"
"Fri, Dec 7, 2012",7:30p,Detroit Pistons,104,Chicago Bulls,108,Chicago Bulls,"17,142"
"Fri, Dec 7, 2012",8:00p,Minnesota Timberwolves,91,Cleveland Cavaliers,73,Minnesota Timberwolves,"16,623"
"Fri, Dec 7, 2012",8:00p,New Orleans Hornets,89,Memphis Grizzlies,96,Memphis Grizzlies,"13,698"
"Fri, Dec 7, 2012",8:30p,Milwaukee Bucks,108,Charlotte Bobcats,93,Milwaukee Bucks,"13,371"
"Fri, Dec 7, 2012",8:30p,San Antonio Spurs,114,Houston Rockets,92,San Antonio Spurs,"18,581"
"Fri, Dec 7, 2012",9:00p,Utah Jazz,131,Toronto Raptors,99,Utah Jazz,"18,069"
"Fri, Dec 7, 2012",9:30p,Oklahoma City Thunder,114,Los Angeles Lakers,108,Oklahoma City Thunder,"18,203"
"Fri, Dec 7, 2012",10:00p,Sacramento Kings,91,Orlando Magic,82,Sacramento Kings,"16,305"
"Sat, Dec 8, 2012",3:30p,Los Angeles Clippers,117,Phoenix Suns,99,Los Angeles Clippers,"19,060"
"Sat, Dec 8, 2012",7:00p,Charlotte Bobcats,102,San Antonio Spurs,132,San Antonio Spurs,"17,321"
"Sat, Dec 8, 2012",7:00p,Washington Wizards,97,Golden State Warriors,101,Golden State Warriors,"15,176"
"Sat, Dec 8, 2012",7:30p,Boston Celtics,92,Philadelphia 76ers,79,Boston Celtics,"18,624"
"Sat, Dec 8, 2012",7:30p,Cleveland Cavaliers,97,Detroit Pistons,104,Detroit Pistons,"16,062"
"Sat, Dec 8, 2012",7:30p,Miami Heat,106,New Orleans Hornets,90,Miami Heat,"19,600"
"Sat, Dec 8, 2012",8:00p,Chicago Bulls,93,New York Knicks,85,Chicago Bulls,"21,852"
"Sat, Dec 8, 2012",8:00p,Houston Rockets,109,Dallas Mavericks,116,Dallas Mavericks,"15,726"
"Sat, Dec 8, 2012",8:00p,Memphis Grizzlies,83,Atlanta Hawks,93,Atlanta Hawks,"17,612"
"Sat, Dec 8, 2012",10:00p,Portland Trail Blazers,80,Sacramento Kings,99,Sacramento Kings,"19,454"
"Sun, Dec 9, 2012",3:30p,Los Angeles Clippers,102,Toronto Raptors,83,Los Angeles Clippers,"19,060"
"Sun, Dec 9, 2012",6:00p,Brooklyn Nets,88,Milwaukee Bucks,97,Milwaukee Bucks,"16,390"
"Sun, Dec 9, 2012",7:00p,Oklahoma City Thunder,104,Indiana Pacers,93,Oklahoma City Thunder,"18,203"
"Sun, Dec 9, 2012",7:30p,New York Knicks,112,Denver Nuggets,106,New York Knicks,"19,033"
"Sun, Dec 9, 2012",8:00p,Phoenix Suns,90,Orlando Magic,98,Orlando Magic,"13,565"
"Sun, Dec 9, 2012",9:30p,Los Angeles Lakers,110,Utah Jazz,117,Utah Jazz,"18,997"
"Mon, Dec 10, 2012",7:00p,Charlotte Bobcats,96,Golden State Warriors,104,Golden State Warriors,"13,169"
"Mon, Dec 10, 2012",7:00p,Philadelphia 76ers,104,Detroit Pistons,97,Philadelphia 76ers,"15,225"
"Mon, Dec 10, 2012",7:30p,Miami Heat,101,Atlanta Hawks,92,Miami Heat,"19,600"
"Mon, Dec 10, 2012",8:00p,Houston Rockets,126,San Antonio Spurs,134,San Antonio Spurs,"13,959"
"Mon, Dec 10, 2012",8:30p,Dallas Mavericks,119,Sacramento Kings,96,Dallas Mavericks,"19,737"
"Mon, Dec 10, 2012",10:00p,Portland Trail Blazers,92,Toronto Raptors,74,Portland Trail Blazers,"16,863"
"Tue, Dec 11, 2012",7:00p,Brooklyn Nets,97,New York Knicks,100,New York Knicks,"17,732"
"Tue, Dec 11, 2012",7:00p,Cleveland Cavaliers,100,Los Angeles Lakers,94,Cleveland Cavaliers,"19,172"
"Tue, Dec 11, 2012",7:30p,Detroit Pistons,94,Denver Nuggets,101,Denver Nuggets,"10,265"
"Tue, Dec 11, 2012",8:00p,New Orleans Hornets,70,Washington Wizards,77,Washington Wizards,"10,076"
"Tue, Dec 11, 2012",9:30p,Chicago Bulls,89,Los Angeles Clippers,94,Los Angeles Clippers,"21,571"
"Wed, Dec 12, 2012",7:00p,Indiana Pacers,96,Cleveland Cavaliers,81,Indiana Pacers,"11,595"
"Wed, Dec 12, 2012",7:00p,Orlando Magic,80,Atlanta Hawks,86,Atlanta Hawks,"16,992"
"Wed, Dec 12, 2012",7:00p,Toronto Raptors,88,Brooklyn Nets,94,Brooklyn Nets,"18,847"
"Wed, Dec 12, 2012",7:30p,Charlotte Bobcats,94,Los Angeles Clippers,100,Los Angeles Clippers,"16,786"
"Wed, Dec 12, 2012",7:30p,Miami Heat,95,Golden State Warriors,97,Golden State Warriors,"19,600"
"Wed, Dec 12, 2012",7:30p,Philadelphia 76ers,89,Chicago Bulls,96,Chicago Bulls,"15,738"
"Wed, Dec 12, 2012",8:00p,Boston Celtics,117,Dallas Mavericks,115,Boston Celtics,"18,624"
"Wed, Dec 12, 2012",8:00p,Houston Rockets,99,Washington Wizards,93,Houston Rockets,"13,351"
"Wed, Dec 12, 2012",8:00p,Milwaukee Bucks,98,Sacramento Kings,85,Milwaukee Bucks,"11,491"
"Wed, Dec 12, 2012",8:00p,Minnesota Timberwolves,108,Denver Nuggets,105,Minnesota Timberwolves,"16,444"
"Wed, Dec 12, 2012",8:00p,Oklahoma City Thunder,92,New Orleans Hornets,88,Oklahoma City Thunder,"18,203"
"Wed, Dec 12, 2012",9:00p,Phoenix Suns,82,Memphis Grizzlies,80,Phoenix Suns,"13,093"
"Wed, Dec 12, 2012",10:30p,Utah Jazz,99,San Antonio Spurs,96,Utah Jazz,"18,710"
"Thu, Dec 13, 2012",7:30p,Atlanta Hawks,113,Charlotte Bobcats,90,Atlanta Hawks,"13,090"
"Thu, Dec 13, 2012",8:00p,New York Knicks,116,Los Angeles Lakers,107,New York Knicks,"19,033"
"Thu, Dec 13, 2012",10:30p,Portland Trail Blazers,98,San Antonio Spurs,90,Portland Trail Blazers,"19,118"
"Fri, Dec 14, 2012",7:00p,Indiana Pacers,95,Philadelphia 76ers,85,Indiana Pacers,"13,538"
"Fri, Dec 14, 2012",7:00p,Orlando Magic,99,Golden State Warriors,85,Orlando Magic,"17,040"
"Fri, Dec 14, 2012",7:00p,Toronto Raptors,95,Dallas Mavericks,74,Toronto Raptors,"19,132"
"Fri, Dec 14, 2012",7:00p,Washington Wizards,96,Los Angeles Lakers,102,Los Angeles Lakers,"20,308"
"Fri, Dec 14, 2012",7:30p,Brooklyn Nets,107,Detroit Pistons,105,Brooklyn Nets,"15,797"
"Fri, Dec 14, 2012",7:30p,Cleveland Cavaliers,86,Milwaukee Bucks,90,Milwaukee Bucks,"14,146"
"Fri, Dec 14, 2012",8:00p,Houston Rockets,101,Boston Celtics,89,Houston Rockets,"15,679"
"Fri, Dec 14, 2012",8:00p,New Orleans Hornets,102,Minnesota Timberwolves,113,Minnesota Timberwolves,"14,671"
"Fri, Dec 14, 2012",8:00p,Oklahoma City Thunder,113,Sacramento Kings,103,Oklahoma City Thunder,"18,203"
"Fri, Dec 14, 2012",9:00p,Phoenix Suns,99,Utah Jazz,84,Phoenix Suns,"14,182"
"Fri, Dec 14, 2012",10:30p,Denver Nuggets,99,Memphis Grizzlies,94,Denver Nuggets,"16,367"
"Sat, Dec 15, 2012",7:00p,Atlanta Hawks,93,Golden State Warriors,115,Golden State Warriors,"15,145"
"Sat, Dec 15, 2012",7:30p,Charlotte Bobcats,98,Orlando Magic,107,Orlando Magic,"16,217"
"Sat, Dec 15, 2012",7:30p,Detroit Pistons,77,Indiana Pacers,88,Indiana Pacers,"13,235"
"Sat, Dec 15, 2012",7:30p,Miami Heat,102,Washington Wizards,72,Miami Heat,"19,724"
"Sat, Dec 15, 2012",7:30p,New York Knicks,103,Cleveland Cavaliers,102,New York Knicks,"19,033"
"Sat, Dec 15, 2012",8:00p,Chicago Bulls,83,Brooklyn Nets,82,Chicago Bulls,"21,866"
"Sat, Dec 15, 2012",8:00p,Minnesota Timberwolves,114,Dallas Mavericks,106,Minnesota Timberwolves,"18,173"
"Sat, Dec 15, 2012",8:30p,Milwaukee Bucks,85,Los Angeles Clippers,111,Los Angeles Clippers,"13,691"
"Sat, Dec 15, 2012",8:30p,San Antonio Spurs,103,Boston Celtics,88,San Antonio Spurs,"18,759"
"Sat, Dec 15, 2012",9:00p,Utah Jazz,86,Memphis Grizzlies,99,Memphis Grizzlies,"18,183"
"Sun, Dec 16, 2012",1:00p,Toronto Raptors,103,Houston Rockets,96,Toronto Raptors,"17,863"
"Sun, Dec 16, 2012",6:00p,Philadelphia 76ers,98,Los Angeles Lakers,111,Los Angeles Lakers,"20,338"
"Sun, Dec 16, 2012",6:00p,Sacramento Kings,97,Denver Nuggets,122,Denver Nuggets,"13,327"
"Sun, Dec 16, 2012",9:00p,Portland Trail Blazers,95,New Orleans Hornets,94,Portland Trail Blazers,"18,772"
"Mon, Dec 17, 2012",7:00p,Orlando Magic,102,Minnesota Timberwolves,93,Orlando Magic,"16,992"
"Mon, Dec 17, 2012",7:30p,Detroit Pistons,76,Los Angeles Clippers,88,Los Angeles Clippers,"13,560"
"Mon, Dec 17, 2012",7:30p,New York Knicks,96,Houston Rockets,109,Houston Rockets,"19,033"
"Mon, Dec 17, 2012",8:00p,Memphis Grizzlies,80,Chicago Bulls,71,Memphis Grizzlies,"17,305"
"Mon, Dec 17, 2012",8:00p,Oklahoma City Thunder,107,San Antonio Spurs,93,Oklahoma City Thunder,"18,203"
"Mon, Dec 17, 2012",9:00p,Phoenix Suns,101,Sacramento Kings,90,Phoenix Suns,"13,068"
"Tue, Dec 18, 2012",7:00p,Cleveland Cavaliers,99,Toronto Raptors,113,Toronto Raptors,"13,233"
"Tue, Dec 18, 2012",7:00p,Washington Wizards,95,Atlanta Hawks,100,Atlanta Hawks,"15,123"
"Tue, Dec 18, 2012",7:30p,Brooklyn Nets,90,Utah Jazz,92,Utah Jazz,"15,835"
"Tue, Dec 18, 2012",7:30p,Miami Heat,103,Minnesota Timberwolves,92,Miami Heat,"19,862"
"Tue, Dec 18, 2012",8:00p,Chicago Bulls,100,Boston Celtics,89,Chicago Bulls,"21,825"
"Tue, Dec 18, 2012",8:00p,Milwaukee Bucks,98,Indiana Pacers,93,Milwaukee Bucks,"11,739"
"Tue, Dec 18, 2012",8:30p,Dallas Mavericks,107,Philadelphia 76ers,100,Dallas Mavericks,"20,162"
"Tue, Dec 18, 2012",9:00p,Denver Nuggets,112,San Antonio Spurs,106,Denver Nuggets,"17,092"
"Tue, Dec 18, 2012",10:30p,Golden State Warriors,103,New Orleans Hornets,96,Golden State Warriors,"19,596"
"Tue, Dec 18, 2012",10:30p,Los Angeles Lakers,101,Charlotte Bobcats,100,Los Angeles Lakers,"18,997"
"Wed, Dec 19, 2012",7:00p,Indiana Pacers,104,Utah Jazz,84,Indiana Pacers,"13,559"
"Wed, Dec 19, 2012",7:00p,New York Knicks,100,Brooklyn Nets,86,New York Knicks,"19,033"
"Wed, Dec 19, 2012",7:00p,Orlando Magic,90,Washington Wizards,83,Orlando Magic,"16,893"
"Wed, Dec 19, 2012",7:00p,Toronto Raptors,97,Detroit Pistons,91,Toronto Raptors,"17,062"
"Wed, Dec 19, 2012",7:30p,Atlanta Hawks,92,Oklahoma City Thunder,100,Oklahoma City Thunder,"16,284"
"Wed, Dec 19, 2012",7:30p,Boston Celtics,103,Cleveland Cavaliers,91,Boston Celtics,"18,624"
"Wed, Dec 19, 2012",8:00p,Houston Rockets,125,Philadelphia 76ers,103,Houston Rockets,"15,266"
"Wed, Dec 19, 2012",9:00p,Phoenix Suns,121,Charlotte Bobcats,104,Phoenix Suns,"13,308"
"Wed, Dec 19, 2012",9:30p,Memphis Grizzlies,90,Milwaukee Bucks,80,Memphis Grizzlies,"16,007"
"Wed, Dec 19, 2012",10:00p,Sacramento Kings,131,Golden State Warriors,127,Sacramento Kings,"12,885"
"Wed, Dec 19, 2012",10:30p,Los Angeles Clippers,93,New Orleans Hornets,77,Los Angeles Clippers,"19,188"
"Thu, Dec 20, 2012",7:00p,Minnesota Timberwolves,99,Oklahoma City Thunder,93,Minnesota Timberwolves,"17,114"
"Thu, Dec 20, 2012",9:30p,Dallas Mavericks,95,Miami Heat,110,Miami Heat,"20,160"
"Thu, Dec 20, 2012",10:00p,Portland Trail Blazers,101,Denver Nuggets,93,Portland Trail Blazers,"19,982"
"Fri, Dec 21, 2012",7:00p,Philadelphia 76ers,99,Atlanta Hawks,80,Philadelphia 76ers,"18,061"
"Fri, Dec 21, 2012",7:00p,Toronto Raptors,93,Orlando Magic,90,Toronto Raptors,"18,391"
"Fri, Dec 21, 2012",7:30p,Boston Celtics,94,Milwaukee Bucks,99,Milwaukee Bucks,"18,624"
"Fri, Dec 21, 2012",7:30p,Cleveland Cavaliers,89,Indiana Pacers,99,Indiana Pacers,"14,105"
"Fri, Dec 21, 2012",7:30p,Detroit Pistons,100,Washington Wizards,68,Detroit Pistons,"13,489"
"Fri, Dec 21, 2012",7:30p,New York Knicks,106,Chicago Bulls,110,Chicago Bulls,"19,033"
"Fri, Dec 21, 2012",8:00p,Memphis Grizzlies,92,Dallas Mavericks,82,Memphis Grizzlies,"17,677"
"Fri, Dec 21, 2012",8:30p,San Antonio Spurs,99,New Orleans Hornets,94,San Antonio Spurs,"17,943"
"Fri, Dec 21, 2012",10:30p,Golden State Warriors,115,Charlotte Bobcats,100,Golden State Warriors,"19,596"
"Fri, Dec 21, 2012",10:30p,Los Angeles Clippers,97,Sacramento Kings,85,Los Angeles Clippers,"19,060"
"Sat, Dec 22, 2012",7:00p,Atlanta Hawks,92,Chicago Bulls,75,Atlanta Hawks,"17,782"
"Sat, Dec 22, 2012",7:00p,Washington Wizards,87,Detroit Pistons,96,Detroit Pistons,"13,104"
"Sat, Dec 22, 2012",7:30p,Miami Heat,105,Utah Jazz,89,Miami Heat,"20,087"
"Sat, Dec 22, 2012",8:00p,Houston Rockets,121,Memphis Grizzlies,96,Houston Rockets,"18,029"
"Sat, Dec 22, 2012",8:00p,New Orleans Hornets,75,Indiana Pacers,81,Indiana Pacers,"15,042"
"Sat, Dec 22, 2012",8:30p,Milwaukee Bucks,82,Cleveland Cavaliers,94,Cleveland Cavaliers,"14,176"
"Sat, Dec 22, 2012",9:00p,Denver Nuggets,110,Charlotte Bobcats,88,Denver Nuggets,"17,555"
"Sat, Dec 22, 2012",10:00p,Portland Trail Blazers,96,Phoenix Suns,93,Portland Trail Blazers,"19,746"
"Sat, Dec 22, 2012",10:30p,Golden State Warriors,115,Los Angeles Lakers,118,Los Angeles Lakers,"19,596"
"Sun, Dec 23, 2012",3:00p,Brooklyn Nets,95,Philadelphia 76ers,92,Brooklyn Nets,"17,732"
"Sun, Dec 23, 2012",5:00p,New York Knicks,94,Minnesota Timberwolves,91,New York Knicks,"19,033"
"Sun, Dec 23, 2012",6:00p,Orlando Magic,93,Utah Jazz,97,Utah Jazz,"17,721"
"Sun, Dec 23, 2012",7:00p,San Antonio Spurs,129,Dallas Mavericks,91,San Antonio Spurs,"18,581"
"Sun, Dec 23, 2012",8:00p,Phoenix Suns,77,Los Angeles Clippers,103,Los Angeles Clippers,"14,741"
"Sun, Dec 23, 2012",9:00p,Sacramento Kings,108,Portland Trail Blazers,96,Sacramento Kings,"13,244"
"Tue, Dec 25, 2012",12:00p,Brooklyn Nets,76,Boston Celtics,93,Boston Celtics,"17,732"
"Tue, Dec 25, 2012",3:00p,Los Angeles Lakers,100,New York Knicks,94,Los Angeles Lakers,"18,997"
"Tue, Dec 25, 2012",5:30p,Miami Heat,103,Oklahoma City Thunder,97,Miami Heat,"20,300"
"Tue, Dec 25, 2012",8:00p,Chicago Bulls,97,Houston Rockets,120,Houston Rockets,"22,310"
"Tue, Dec 25, 2012",10:30p,Los Angeles Clippers,112,Denver Nuggets,100,Los Angeles Clippers,"19,346"
"Wed, Dec 26, 2012",7:00p,Charlotte Bobcats,92,Miami Heat,105,Miami Heat,"19,602"
"Wed, Dec 26, 2012",7:00p,Orlando Magic,94,New Orleans Hornets,97,New Orleans Hornets,"18,846"
"Wed, Dec 26, 2012",7:00p,Washington Wizards,84,Cleveland Cavaliers,87,Cleveland Cavaliers,"13,846"
"Wed, Dec 26, 2012",7:30p,Atlanta Hawks,126,Detroit Pistons,119,Atlanta Hawks,"15,182"
"Wed, Dec 26, 2012",8:00p,Memphis Grizzlies,89,Philadelphia 76ers,99,Philadelphia 76ers,"16,055"
"Wed, Dec 26, 2012",8:00p,Milwaukee Bucks,108,Brooklyn Nets,93,Milwaukee Bucks,"13,102"
"Wed, Dec 26, 2012",8:00p,Minnesota Timberwolves,84,Houston Rockets,87,Houston Rockets,"20,340"
"Wed, Dec 26, 2012",8:30p,San Antonio Spurs,100,Toronto Raptors,80,San Antonio Spurs,"18,581"
"Wed, Dec 26, 2012",9:00p,Denver Nuggets,126,Los Angeles Lakers,114,Denver Nuggets,"19,155"
"Wed, Dec 26, 2012",9:00p,Phoenix Suns,97,New York Knicks,99,New York Knicks,"15,153"
"Wed, Dec 26, 2012",9:00p,Utah Jazz,83,Golden State Warriors,94,Golden State Warriors,"19,404"
"Wed, Dec 26, 2012",10:00p,Portland Trail Blazers,109,Sacramento Kings,91,Portland Trail Blazers,"20,545"
"Thu, Dec 27, 2012",8:00p,Oklahoma City Thunder,111,Dallas Mavericks,105,Oklahoma City Thunder,"18,203"
"Thu, Dec 27, 2012",10:30p,Los Angeles Clippers,106,Boston Celtics,77,Los Angeles Clippers,"19,552"
"Fri, Dec 28, 2012",7:00p,Indiana Pacers,97,Phoenix Suns,91,Indiana Pacers,"15,288"
"Fri, Dec 28, 2012",7:00p,Washington Wizards,105,Orlando Magic,97,Washington Wizards,"15,789"
"Fri, Dec 28, 2012",7:30p,Brooklyn Nets,97,Charlotte Bobcats,81,Brooklyn Nets,"17,732"
"Fri, Dec 28, 2012",7:30p,Cleveland Cavaliers,94,Atlanta Hawks,102,Atlanta Hawks,"19,443"
"Fri, Dec 28, 2012",7:30p,Detroit Pistons,109,Miami Heat,99,Detroit Pistons,"22,076"
"Fri, Dec 28, 2012",8:00p,New Orleans Hornets,97,Toronto Raptors,104,Toronto Raptors,"13,968"
"Fri, Dec 28, 2012",8:30p,Dallas Mavericks,85,Denver Nuggets,106,Denver Nuggets,"20,439"
"Fri, Dec 28, 2012",8:30p,San Antonio Spurs,122,Houston Rockets,116,San Antonio Spurs,"18,581"
"Fri, Dec 28, 2012",9:00p,Utah Jazz,114,Los Angeles Clippers,116,Los Angeles Clippers,"19,911"
"Fri, Dec 28, 2012",10:00p,Sacramento Kings,106,New York Knicks,105,Sacramento Kings,"16,407"
"Fri, Dec 28, 2012",10:30p,Golden State Warriors,96,Philadelphia 76ers,89,Golden State Warriors,"19,596"
"Fri, Dec 28, 2012",10:30p,Los Angeles Lakers,104,Portland Trail Blazers,87,Los Angeles Lakers,"18,997"
"Sat, Dec 29, 2012",7:00p,Atlanta Hawks,109,Indiana Pacers,100,Atlanta Hawks,"16,558"
"Sat, Dec 29, 2012",7:00p,Charlotte Bobcats,95,New Orleans Hornets,98,New Orleans Hornets,"18,110"
"Sat, Dec 29, 2012",7:00p,Orlando Magic,88,Toronto Raptors,123,Toronto Raptors,"18,846"
"Sat, Dec 29, 2012",7:30p,Brooklyn Nets,103,Cleveland Cavaliers,100,Brooklyn Nets,"17,732"
"Sat, Dec 29, 2012",8:00p,Chicago Bulls,87,Washington Wizards,77,Chicago Bulls,"22,447"
"Sat, Dec 29, 2012",8:00p,Houston Rockets,94,Oklahoma City Thunder,124,Oklahoma City Thunder,"18,460"
"Sat, Dec 29, 2012",8:00p,Memphis Grizzlies,81,Denver Nuggets,72,Memphis Grizzlies,"17,707"
"Sat, Dec 29, 2012",8:00p,Minnesota Timberwolves,111,Phoenix Suns,107,Minnesota Timberwolves,"19,356"
"Sat, Dec 29, 2012",8:30p,Milwaukee Bucks,104,Miami Heat,85,Milwaukee Bucks,"18,717"
"Sat, Dec 29, 2012",10:00p,Portland Trail Blazers,89,Philadelphia 76ers,85,Portland Trail Blazers,"20,569"
"Sat, Dec 29, 2012",10:30p,Golden State Warriors,101,Boston Celtics,83,Golden State Warriors,"19,596"
"Sun, Dec 30, 2012",7:30p,Dallas Mavericks,86,San Antonio Spurs,111,San Antonio Spurs,"19,928"
"Sun, Dec 30, 2012",7:30p,Detroit Pistons,96,Milwaukee Bucks,94,Detroit Pistons,"14,219"
"Sun, Dec 30, 2012",9:00p,Sacramento Kings,118,Boston Celtics,96,Sacramento Kings,"15,305"
"Sun, Dec 30, 2012",9:30p,Los Angeles Clippers,107,Utah Jazz,96,Los Angeles Clippers,"19,111"
"Mon, Dec 31, 2012",3:00p,Chicago Bulls,81,Charlotte Bobcats,91,Charlotte Bobcats,"21,986"
"Mon, Dec 31, 2012",3:00p,Indiana Pacers,88,Memphis Grizzlies,83,Indiana Pacers,"14,979"
"Mon, Dec 31, 2012",5:00p,Orlando Magic,110,Miami Heat,112,Miami Heat,"19,311"
"Mon, Dec 31, 2012",7:00p,Houston Rockets,123,Atlanta Hawks,104,Houston Rockets,"18,160"
"Mon, Dec 31, 2012",7:00p,San Antonio Spurs,104,Brooklyn Nets,73,San Antonio Spurs,"18,581"
"Mon, Dec 31, 2012",8:00p,Oklahoma City Thunder,114,Phoenix Suns,96,Oklahoma City Thunder,"18,203"
"Tue, Jan 1, 2013",6:00p,Washington Wizards,94,Dallas Mavericks,103,Dallas Mavericks,"14,456"
"Tue, Jan 1, 2013",7:30p,Detroit Pistons,103,Sacramento Kings,97,Detroit Pistons,"12,175"
"Tue, Jan 1, 2013",7:30p,New York Knicks,100,Portland Trail Blazers,105,Portland Trail Blazers,"19,033"
"Tue, Jan 1, 2013",8:00p,New Orleans Hornets,86,Atlanta Hawks,95,Atlanta Hawks,"12,712"
"Tue, Jan 1, 2013",9:00p,Denver Nuggets,92,Los Angeles Clippers,78,Denver Nuggets,"19,155"
"Tue, Jan 1, 2013",10:30p,Los Angeles Lakers,99,Philadelphia 76ers,103,Philadelphia 76ers,"18,997"
"Wed, Jan 2, 2013",7:00p,Cleveland Cavaliers,94,Sacramento Kings,97,Sacramento Kings,"12,331"
"Wed, Jan 2, 2013",7:00p,Indiana Pacers,89,Washington Wizards,81,Indiana Pacers,"11,182"
"Wed, Jan 2, 2013",7:00p,Orlando Magic,94,Chicago Bulls,96,Chicago Bulls,"18,846"
"Wed, Jan 2, 2013",7:00p,Toronto Raptors,102,Portland Trail Blazers,79,Toronto Raptors,"18,117"
"Wed, Jan 2, 2013",7:30p,Boston Celtics,83,Memphis Grizzlies,93,Memphis Grizzlies,"18,624"
"Wed, Jan 2, 2013",7:30p,Miami Heat,119,Dallas Mavericks,109,Miami Heat,"20,102"
"Wed, Jan 2, 2013",8:00p,Houston Rockets,104,New Orleans Hornets,92,Houston Rockets,"18,198"
"Wed, Jan 2, 2013",8:00p,Milwaukee Bucks,110,San Antonio Spurs,117,San Antonio Spurs,"15,084"
"Wed, Jan 2, 2013",8:00p,Oklahoma City Thunder,93,Brooklyn Nets,110,Brooklyn Nets,"18,203"
"Wed, Jan 2, 2013",9:00p,Phoenix Suns,95,Philadelphia 76ers,89,Phoenix Suns,"16,034"
"Wed, Jan 2, 2013",9:00p,Utah Jazz,106,Minnesota Timberwolves,84,Utah Jazz,"19,120"
